file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on metro_station,h8d5 transfer on metro_station,h12d5 transfer on metro_station,h24d5 transfer on metro_station,h48d5 transfer on metro_station
SNRdb10_p249_139_74,1.407273530960083,1.9920494556427,2.3533742427825928,2.1461348533630367,2.1644563674926762,2.4767322540283203,2.0065381526947017,2.3140490055084233,2.3209736347198486,2.4789607524871826,2.41897201538086
SNRdb20_p299_183_74,2.233187198638916,2.6072821617126465,2.8292407989501958,2.91904878616333,2.7547719478607178,3.050769329071045,2.487408399581909,2.773612260818481,3.2014768123626713,2.792988538742065,3.01216721534729
SNRdb0_p249_133_745,1.0433527231216428,1.1452152729034424,1.1773444414138794,1.1637940406799316,1.235154628753662,1.317278504371643,1.1565638780593872,1.199941635131836,1.2724725008010864,1.3439689874649048,1.351919174194336
SNRdb5_p298_359_745,1.296383500099182,1.5767204761505127,1.8073046207427976,1.713411808013916,1.9865835905075075,2.1612277030944824,1.696250557899475,1.8631453514099119,2.209242582321167,2.1244966983795166,2.0925440788269043
SNRdb10_p246_350_745,1.6062767505645752,2.0770587921142583,2.226581573486328,1.815021276473999,2.1947484016418457,2.447052001953125,2.3686742782592773,2.335207223892212,2.3721723556518555,2.843444347381592,2.8651609420776367
SNRdb20_p298_019_745,2.037792682647705,2.0474474430084233,2.3196828365325928,2.288674831390381,2.57370924949646,2.569448709487915,2.2017900943756104,2.3640358448028564,2.5396785736083984,2.5455782413482666,2.4881150722503658
SNRdb0_p246_255_763,1.1515634059906006,1.3306244611740112,1.5209439992904663,1.4752144813537598,1.691234827041626,1.632845163345337,1.479562759399414,1.7113964557647705,1.596200704574585,1.579183578491211,2.042706251144409
SNRdb5_p246_035_763,1.3479671478271484,1.71783185005188,1.8021862506866453,1.6351557970046997,1.7909128665924072,1.820253610610962,1.92164158821106,1.8858866691589355,1.9735196828842163,1.8250267505645752,1.8977499008178709
SNRdb10_p246_076_763,1.7656588554382324,1.8827369213104248,2.1018288135528564,1.9259247779846191,2.0357961654663086,2.279481649398804,1.8529458045959477,2.036987781524658,2.2828919887542725,2.1370551586151123,1.9652856588363647
SNRdb20_p360_313_763,3.072415590286255,2.9955294132232666,2.900169849395752,3.203044891357422,2.7940399646759038,2.9486055374145512,2.565577745437622,2.9091546535491943,3.12072491645813,2.902414083480835,2.830016613006592
SNRdb0_p299_233_766,1.0871461629867554,1.2792861461639404,1.35081148147583,1.289458990097046,1.3523142337799072,1.3915917873382568,1.264066457748413,1.3740499019622805,1.368571639060974,1.246955633163452,1.3495105504989624
SNRdb5_p299_307_766,1.0863585472106934,1.4612281322479248,1.8050189018249512,1.4700734615325928,1.6359119415283203,2.180038452148437,1.4542734622955322,1.7848093509674072,1.7757673263549805,1.7286064624786377,1.6812360286712646
SNRdb10_p335_007_766,1.1296590566635132,1.3332494497299194,1.5289574861526491,1.3635435104370115,1.4580833911895752,1.4739203453063965,1.3832659721374512,1.2953959703445437,1.354171872138977,1.4295328855514526,1.3682032823562622
SNRdb20_p298_123_766,2.08707857131958,2.534518957138061,2.5895659923553467,2.59062123298645,2.762455940246582,2.810131072998047,2.562652826309204,2.645057678222656,2.8395559787750244,2.756017208099365,2.751101493835449
SNRdb0_p303_233_771,1.075015425682068,1.152568221092224,1.3399553298950195,1.2995717525482178,1.194815158843994,1.3015930652618408,1.2089369297027588,1.2651787996292114,1.2740116119384766,1.439158916473389,1.4078494310379028
SNRdb5_p339_099_771,1.1737335920333862,1.375354290008545,1.4220728874206543,1.4260410070419312,1.5072176456451416,1.588508367538452,1.4014184474945068,1.3738654851913452,1.4856977462768557,1.6536808013916016,1.566283941268921
SNRdb10_p303_233_771,1.4970526695251465,1.7834758758544922,1.8254183530807493,2.035064220428467,2.0671489238739014,1.957404613494873,1.8407834768295288,1.9540331363677976,1.867622256278992,1.9583845138549805,2.0212967395782466
SNRdb20_p360_161_771,2.4628589153289795,3.0093488693237305,2.8636400699615483,2.7810094356536865,2.897207021713257,2.781477451324463,2.851846933364868,2.855390787124634,2.696425676345825,2.996525287628174,2.8405919075012207
SNRdb0_p360_151_793,1.1320440769195557,1.3437092304229736,1.3852980136871338,1.2882570028305054,1.403827667236328,1.4078843593597412,1.3686954975128174,1.5887854099273682,1.4934535026550293,1.55501127243042,1.638790726661682
SNRdb5_p246_077_793,1.2983227968215942,1.5071877241134644,1.7160511016845703,1.6276342868804932,1.8247102499008176,1.789909601211548,1.611927151679993,1.885266661643982,1.897558689117432,2.3272173404693604,2.1335289478301998
SNRdb10_p246_210_793,1.7638015747070312,2.380937099456787,2.335294485092163,2.465048551559448,2.529773712158203,2.7901411056518555,2.533071279525757,2.69070053100586,2.8296294212341313,2.7736823558807373,2.8795645236968994
SNRdb20_p303_259_793,2.194439649581909,2.7811319828033447,2.682855129241944,2.6154513359069824,2.6047189235687256,2.5750811100006104,2.67952299118042,2.9270331859588623,2.7059133052825928,2.8616914749145512,2.8989374637603764
SNRdb0_p343_339_813,1.0507981777191162,1.1633881330490112,1.1940176486968994,1.2497276067733765,1.177603006362915,1.228283405303955,1.1822032928466797,1.1695737838745115,1.3026067018508911,1.2510807514190674,1.2061624526977541
SNRdb5_p249_329_813,1.2040036916732788,1.4953999519348145,1.6243143081665041,1.5361056327819824,1.7903327941894531,1.87788987159729,1.5507669448852541,1.607309103012085,1.6460649967193604,1.7998614311218262,1.7772276401519775
SNRdb10_p251_209_813,1.3383984565734863,1.9138960838317869,2.22139835357666,1.7725800275802612,2.208064556121826,2.190542459487915,1.7650352716445925,2.366574764251709,2.499062776565552,2.4987003803253174,2.430372953414917
SNRdb20_p251_287_813,2.2822644710540767,2.3355255126953125,2.9600837230682373,2.486358165740967,3.0809361934661865,2.673402070999145,2.5340402126312256,2.8487432003021236,2.3099985122680664,2.9737393856048584,2.8307909965515137
SNRdb0_p335_226_856,1.1316311359405518,1.4453822374343872,1.4805353879928589,1.503990650177002,1.965882420539856,1.6253156661987305,1.4776148796081543,1.842902421951294,1.8618882894515991,1.960198283195496,2.004201650619507
SNRdb5_p298_227_856,1.5710101127624512,2.257431030273437,2.4937961101531982,2.543474674224853,2.715017318725586,2.7059566974639893,2.592191457748413,2.6481268405914307,2.908776998519897,3.008443117141724,2.740901470184326
SNRdb10_p360_019_856,1.2559099197387695,1.5134146213531494,1.611133337020874,1.6657633781433103,1.6233221292495728,1.857765913009644,1.6544749736785889,1.662752628326416,1.85261070728302,1.8101980686187744,1.821227788925171
SNRdb20_p335_364_856,1.8325579166412356,3.085698127746582,3.232200384140014,2.8767199516296387,3.2218816280364986,3.160849571228028,3.223069190979004,3.3091514110565186,3.2798972129821777,3.2095723152160645,2.4794597625732417
SNRdb0_p298_076_862,1.135418176651001,1.3380588293075562,1.4206979274749756,1.4134974479675293,1.2069705724716189,1.4070489406585691,1.3290290832519531,1.426869511604309,1.4735101461410522,1.48256254196167,1.4488573074340818
SNRdb5_p281_296_862,1.3697733879089355,1.5374619960784912,1.5498918294906616,1.742151379585266,1.913959503173828,1.7476205825805664,1.6907150745391846,1.757183074951172,1.8476408720016482,1.890566349029541,1.7366685867309568
SNRdb10_p251_239_862,1.3319449424743652,1.741270899772644,2.177374124526977,1.8317337036132808,2.1168808937072754,1.7911962270736694,2.0177021026611333,2.1745233535766597,2.033072233200073,1.9802198410034182,2.1162877082824707
SNRdb20_p335_346_862,2.0816776752471924,2.6233458518981934,2.3519833087921143,2.4097626209259038,2.632338523864746,2.7938385009765625,2.737482786178589,2.3860318660736084,2.612240791320801,2.8763232231140137,2.796627283096313
SNRdb0_p246_224_865,1.066863179206848,1.1463528871536257,1.170478343963623,1.244645595550537,1.1901025772094729,1.2545942068099976,1.1499340534210205,1.2163392305374146,1.2149510383605957,1.3782306909561155,1.3826806545257568
SNRdb5_p343_087_865,1.102149486541748,1.6120712757110596,1.8396639823913572,1.5826963186264038,1.9535715579986568,1.8674540519714355,1.3097455501556396,2.0027105808258057,2.0045812129974365,1.969221353530884,1.9219989776611328
SNRdb10_p281_149_865,1.5188705921173096,1.8692069053649905,1.7698156833648682,1.5369287729263306,2.178804874420166,1.7256608009338381,1.7809064388275146,2.1466915607452397,1.946138620376587,2.013267993927002,1.9579448699951167
SNRdb20_p303_319_865,1.8995512723922732,2.197875022888184,2.4319438934326167,2.4885027408599854,2.5447802543640137,2.730037212371826,2.3802685737609863,2.4855430126190186,2.530614137649536,2.900389671325684,2.7885587215423584
SNRdb0_p306_246_871,1.041666030883789,1.1332013607025146,1.1658991575241089,1.1654473543167114,1.2860629558563232,1.3011726140975952,1.1363924741744995,1.1942269802093506,1.224901556968689,1.3102208375930786,1.288688063621521
SNRdb5_p298_288_871,1.2618019580841064,1.570279836654663,1.7144070863723757,1.5391052961349487,1.8890197277069087,2.0504698753356934,1.6139898300170898,1.7797695398330688,2.037829160690308,2.0179967880249023,2.09174919128418
SNRdb10_p306_083_871,1.285905361175537,2.1642732620239262,2.288378953933716,2.08879828453064,2.4619691371917725,2.223372220993042,2.253581285476685,2.203681230545044,2.532731294631958,2.593756675720215,2.237591028213501
SNRdb20_p281_018_871,2.1415822505950928,2.591768980026245,2.5579993724823,2.638714551925659,2.8413190841674805,2.9822053909301762,2.6276631355285645,2.7894880771636963,2.9370174407958984,2.823683738708496,2.8564956188201904
SNRdb0_p251_019_893,1.0751937627792358,1.1777892112731934,1.272714614868164,1.2362042665481567,1.3050520420074463,1.3970268964767456,1.2217856645584106,1.3663454055786133,1.3128503561019895,1.4161529541015625,1.4446946382522583
SNRdb5_p360_322_893,2.059280633926392,2.4902901649475098,1.881871581077576,1.9319798946380613,1.8971209526062007,1.9884175062179563,2.404078245162964,1.8020939826965328,2.41244912147522,2.1098196506500244,2.208812475204468
SNRdb10_p335_240_893,1.237817645072937,2.0398705005645748,2.405496120452881,1.9369323253631592,2.4322216510772705,2.492283821105957,1.9912540912628172,2.4410929679870605,2.471611499786377,2.7527546882629395,2.563670873641968
SNRdb20_p299_219_893,2.3419301509857178,2.786818742752075,2.8023171424865723,3.0595874786376958,2.7316153049468994,3.233644723892212,2.75945258140564,2.762232780456543,3.0650622844696045,3.0938308238983154,3.132617950439453
SNRdb0_p299_318_926,1.0591483116149902,1.2680038213729858,1.2992920875549316,1.395372748374939,1.3875511884689329,1.4807451963424685,1.2428598403930664,1.2953519821166992,1.4447070360183716,1.3552196025848389,1.4378741979599
SNRdb5_p281_398_926,1.2903544902801514,1.520111918449402,1.5198414325714111,1.5983054637908936,1.615522384643555,1.8496460914611816,1.6354827880859375,1.692832112312317,1.95276403427124,1.7784539461135864,1.5753026008605957
SNRdb10_p299_349_926,1.2416273355484009,1.6328375339508057,2.0209517478942867,2.006103038787842,2.0622434616088867,2.218419075012207,1.6344099044799805,1.7488099336624146,2.2275714874267583,2.249668598175049,2.27819299697876
SNRdb20_p306_083_926,2.308049201965332,2.696058988571167,2.9981863498687744,2.8469667434692383,2.8564774990081787,2.9707417488098145,2.8532397747039795,3.047443628311157,2.9672527313232417,3.0261452198028564,2.793856382369995
SNRdb0_p281_139_930,1.0914236307144165,1.209699630737305,1.2325176000595093,1.1997733116149902,1.3830968141555786,1.3225688934326172,1.1608237028121948,1.249606728553772,1.37166428565979,1.377817153930664,1.3506247997283936
SNRdb5_p343_019_930,1.0817129611968994,1.311174988746643,1.3741127252578735,1.3920894861221311,1.5226309299468994,1.604382038116455,1.3269799947738647,1.483033537864685,1.5898604393005369,1.5610549449920654,1.5480985641479492
SNRdb10_p360_342_930,1.4343881607055664,1.8742380142211916,1.7716559171676636,1.7619063854217532,2.1241321563720703,2.1123297214508057,2.087705373764038,1.802293419837952,1.9158555269241333,1.9567320346832275,2.139044523239136
SNRdb20_p281_414_930,1.752063512802124,1.7950968742370603,1.8398890495300293,2.288801908493042,1.982419490814209,2.286017179489136,2.267373561859131,2.385161876678467,2.2630763053894043,2.4120571613311768,2.2861294746398926
SNRdb0_p343_087_956,1.050451159477234,1.1959795951843262,1.5360846519470217,1.2138950824737549,1.1656562089920044,1.2514219284057615,1.1670124530792236,1.1083968877792358,1.234966516494751,1.510989785194397,1.5371880531311035
SNRdb5_p251_356_956,1.056248903274536,1.1795154809951782,1.2146188020706177,1.2246370315551758,1.2522921562194824,1.290191650390625,1.1502747535705566,1.1682947874069214,1.1873842477798462,1.2855864763259888,1.2605339288711548
SNRdb10_p360_084_956,1.265697360038757,1.3885228633880615,1.3374781608581543,1.5869460105895996,1.6158528327941897,1.5018365383148191,1.4170191287994385,1.3789809942245483,1.4222792387008667,1.642395257949829,1.6332812309265137
SNRdb20_p299_364_956,2.083212375640869,2.702730655670166,2.99381685256958,2.714343309402466,2.89896559715271,2.802476406097412,2.781802177429199,2.7125821113586426,3.029647827148437,3.0017740726470947,2.857109546661377
SNRdb0_p339_007_959,1.3622488975524902,1.9135285615921018,2.2575230598449707,2.1827642917633057,2.197762250900269,2.4876532554626465,1.939893126487732,2.1581387519836426,2.360158681869507,2.352501630783081,2.3204779624938965
SNRdb5_p299_262_959,1.6753907203674316,2.56368088722229,2.785650491714477,2.703261375427246,2.590066432952881,2.6660997867584233,2.431864023208618,2.6548097133636475,2.7301549911499023,2.704977035522461,2.8188054561614986
SNRdb10_p360_169_959,2.4739673137664795,2.619041919708252,2.1815323829650883,3.0236692428588867,3.063349962234497,3.2722866535186768,2.743570327758789,2.608361005783081,2.9104785919189453,2.905771017074585,3.305467367172241
SNRdb20_p298_366_959,3.59205174446106,3.732142686843872,3.454346179962158,3.5613362789154053,3.5662474632263184,3.4169363975524902,3.636801481246948,3.726705312728882,3.756501436233521,3.5575947761535645,3.6172168254852295
SNRdb0_p343_186_977,1.0544923543930054,1.2098044157028198,1.2783100605010986,1.242085576057434,1.2011680603027344,1.446408987045288,1.13231098651886,1.2749955654144287,1.3290446996688845,1.2378389835357666,1.2567005157470703
SNRdb5_p246_050_977,1.2100090980529783,1.4092189073562622,1.5346825122833252,1.4187411069869995,1.9471979141235352,2.026867628097534,1.4073307514190674,1.4546177387237549,1.5133600234985352,1.8461508750915527,1.832164287567139
SNRdb10_p360_201_977,1.621445894241333,1.822681188583374,2.033632040023804,1.865758299827576,2.088125228881836,2.0228092670440674,1.7651691436767578,2.2064661979675293,2.004108667373657,2.233603239059448,1.9002482891082764
SNRdb20_p298_170_977,2.083340167999268,2.485680341720581,2.454803466796875,2.469975471496582,2.5064408779144287,2.404348134994507,2.3574795722961426,2.393477439880371,2.450536012649536,2.5997889041900635,2.4533164501190186
