file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on car,h8d5 transfer on car,h12d5 transfer on car,h24d5 transfer on car,h48d5 transfer on car
SNRdb20_p298_123_823,2.716820478439331,3.3084964752197266,3.375169515609741,3.2038452625274663,3.509061098098755,3.3063957691192627,3.6863069534301762,3.866652488708496,3.617510318756104,3.6644253730773926,3.5866820812225337
SNRdb0_p303_233_859,1.2659014463424685,1.88104248046875,2.211467981338501,2.3332598209381104,2.4054501056671143,2.478005170822144,2.8109402656555176,2.9051427841186523,2.6747937202453613,3.0230519771575928,2.764876365661621
SNRdb5_p339_099_859,2.0508131980896,3.1385903358459477,3.3954007625579834,3.046776533126831,3.351674318313598,3.435373067855835,3.4510717391967773,3.5544643402099614,3.2419798374176025,3.6711673736572266,3.541135311126709
SNRdb10_p303_233_859,1.5910950899124146,2.506329298019409,3.0379559993743896,3.0132417678833012,2.977285146713257,3.1131837368011475,3.4221384525299072,3.4688794612884517,3.374954462051392,3.4072415828704834,3.3250725269317627
SNRdb20_p360_161_859,3.748756647109986,3.5181901454925537,3.5506155490875244,3.537505626678467,3.5545339584350586,3.608208417892456,3.8687469959259033,3.990924835205078,3.9285829067230233,3.8580188751220703,3.8784410953521733
SNRdb0_p360_151_866,1.2632272243499756,1.5041158199310305,1.5355877876281738,1.5386757850646973,1.7367520332336426,1.6700315475463867,1.928689956665039,1.862699031829834,1.8484716415405276,1.8595789670944212,1.884021282196045
SNRdb5_p246_077_866,1.4709020853042605,1.886639714241028,1.9700496196746824,1.7847102880477903,2.481478691101074,2.1541874408721924,2.2244069576263428,2.1202614307403564,2.1113543510437007,1.9169361591339111,1.9375617504119875
SNRdb10_p246_210_866,2.04314923286438,2.7299563884735107,2.5970377922058105,2.805651426315308,2.7497074604034424,3.1672635078430176,2.7456188201904297,2.6602914333343506,2.7561609745025635,3.0861589908599854,3.1888256072998047
SNRdb20_p303_259_866,2.1937270164489746,2.9302153587341313,2.936755657196045,2.848837614059448,3.058515787124634,2.757919788360596,2.9703445434570312,3.0951335430145264,2.8537309169769287,3.092921733856201,3.01252818107605
SNRdb0_p343_339_873,1.30604088306427,2.1493384838104252,2.603780746459961,2.537498235702514,2.405913829803467,2.8884239196777344,2.3400132656097408,2.5966782569885254,2.5466949939727783,2.6152639389038086,2.86277174949646
SNRdb5_p249_329_873,2.00178337097168,2.6093223094940186,2.5217771530151367,2.597010850906372,2.685476541519165,2.69828462600708,2.616080045700073,2.7236480712890625,2.566711187362671,2.668252229690552,2.788915634155273
SNRdb10_p251_209_873,2.2136037349700928,3.0744590759277344,3.0976467132568364,3.067301034927368,3.0720403194427486,3.3463997840881348,3.1614575386047363,3.3464317321777344,3.2848513126373287,3.295948266983032,3.4854531288146973
SNRdb20_p251_287_873,3.604315996170044,3.029944658279419,3.494215726852417,3.171107769012451,3.5157282352447514,3.473362684249878,3.913062334060669,3.7579853534698486,3.7518503665924072,3.938891887664795,3.3301029205322266
SNRdb0_p335_226_889,1.1335126161575315,1.2809258699417114,1.452070951461792,1.4651212692260742,1.733386754989624,1.7404357194900513,1.2342838048934937,1.5570647716522217,1.2410188913345337,1.4825799465179443,1.8236908912658687
SNRdb5_p298_227_889,1.521114945411682,2.0284156799316406,2.1959338188171387,2.2317240238189697,2.35467267036438,2.5048768520355225,2.0953848361968994,2.40911865234375,2.222252368927002,2.1523911952972408,2.490148067474365
SNRdb10_p360_019_889,1.278775691986084,1.57813560962677,1.5486633777618408,1.6773674488067627,1.7169479131698608,1.9923641681671145,1.9859070777893064,1.9541482925415041,2.0552434921264653,2.073833703994751,2.053112030029297
SNRdb20_p335_364_889,1.652387022972107,3.0897605419158936,3.2044270038604736,2.98738956451416,3.4204044342041016,3.2392945289611816,3.246990203857422,3.4456160068511963,3.132053852081299,2.4560987949371342,3.5347938537597656
SNRdb0_p298_076_891,1.2192745208740234,2.205641746520996,2.1048212051391597,1.8215415477752688,2.120309352874756,2.2453999519348145,1.97761070728302,2.1096527576446533,2.020118236541748,2.176114320755005,2.232351541519165
SNRdb5_p281_296_891,1.842723608016968,1.995941162109375,2.3441925048828125,2.350163459777832,2.4094274044036865,2.421305894851685,2.5977706909179688,2.310931921005249,2.1565146446228027,2.540857553482056,2.5539324283599854
SNRdb10_p251_239_891,2.0541882514953613,2.6286280155181885,2.444810152053833,2.3042771816253658,2.7256879806518555,2.6207964420318604,2.4073355197906494,2.434745073318481,2.3882763385772705,2.366820335388184,2.404902935028076
SNRdb20_p335_346_891,3.053095579147339,3.247725248336792,3.3110251426696777,3.1810171604156494,3.3720479011535645,3.64188289642334,3.676757097244263,3.5482213497161865,3.5482754707336426,3.7937450408935542,3.896537780761719
SNRdb0_p246_224_894,1.1613048315048218,1.5592176914215088,1.9533696174621584,1.9488530158996584,2.0983932018280034,2.134695053100586,1.816143274307251,2.1220078468322754,1.8547228574752808,2.0591132640838623,2.243901014328003
SNRdb5_p343_087_894,1.3575735092163086,1.4971402883529663,1.4794375896453855,1.722099542617798,1.6612203121185305,2.6346147060394287,2.1814353466033936,1.3505553007125854,1.9315781593322756,2.4473111629486084,2.612717390060425
SNRdb10_p281_149_894,2.0928897857666016,2.622323751449585,2.70512318611145,2.6986677646636963,2.85956072807312,2.4956738948822017,2.602978467941284,2.70069432258606,2.548824548721313,2.716841459274292,2.7822189331054688
SNRdb20_p303_319_894,2.250427007675171,3.4195280075073238,3.4341795444488525,3.1092734336853027,3.45749568939209,3.309999227523804,3.52514910697937,3.593834400177002,3.199673175811768,3.4184987545013428,3.4416723251342773
SNRdb0_p306_246_942,1.119188904762268,1.3097248077392578,1.642108917236328,1.3400487899780271,1.6076273918151855,1.9263253211975095,1.761565923690796,1.8953595161437988,1.815603494644165,2.373743295669556,2.316196918487549
SNRdb5_p298_288_942,1.4837887287139893,2.299539804458618,2.6984071731567383,2.4158196449279785,2.690340995788574,2.670680046081543,2.6920056343078613,2.836333036422729,2.832631826400757,2.8116436004638667,2.8495240211486816
SNRdb10_p306_083_942,1.47235369682312,2.568500518798828,2.900223016738892,3.032779693603516,2.820067405700684,2.756240129470825,3.011730670928955,3.1326580047607417,3.0008635520935063,3.1748371124267583,2.950923442840576
SNRdb20_p281_018_942,2.678398609161377,2.9950926303863525,2.965181589126587,2.9494073390960693,3.370133876800537,3.210139751434326,3.2781147956848145,3.380377531051636,3.2071526050567627,3.4463961124420166,3.4439191818237305
SNRdb0_p251_019_947,1.1384130716323853,1.296547293663025,1.3480074405670166,1.3886089324951172,1.4827328920364382,1.5669894218444824,1.3220009803771973,1.4243900775909424,1.3842790126800537,1.506522536277771,1.5704511404037476
SNRdb5_p360_322_947,1.809653639793396,2.555572032928467,1.8582203388214111,2.35710883140564,2.408124685287476,2.1382720470428467,2.810197353363037,2.1807112693786617,2.70586371421814,2.6257433891296387,2.7694454193115234
SNRdb10_p335_240_947,1.4860669374465942,2.2347748279571533,2.7165298461914062,2.4088735580444336,2.7588040828704834,2.9686238765716557,2.3446812629699707,2.570711612701416,2.4084372520446777,2.6589603424072266,2.8246736526489262
SNRdb20_p299_219_947,2.5162949562072754,3.022356986999512,2.920639038085937,3.27961802482605,3.3235950469970703,3.304734945297241,3.08764910697937,3.2111849784851074,3.137571096420288,3.273557424545288,3.3402194976806636
SNRdb0_p299_318_958,1.2944725751876829,1.72159743309021,2.4542415142059326,2.305255651473999,2.6628713607788086,2.671893358230591,2.4595534801483154,3.0558507442474365,2.4123191833496094,2.9686388969421387,3.1317391395568848
SNRdb5_p281_398_958,3.0606594085693364,2.665888547897339,2.5912506580352783,2.697202444076538,2.8827672004699707,2.602303981781006,2.847273588180542,2.783590316772461,2.7686872482299805,2.6755239963531494,2.819013833999634
SNRdb10_p299_349_958,3.5865144729614262,3.7064626216888423,3.7304415702819824,3.6256008148193364,3.773801565170288,3.823400497436523,4.119368553161621,4.0614399909973145,3.688089609146118,3.885236978530884,3.7625675201416016
SNRdb20_p306_083_958,3.96666407585144,3.667750358581543,3.578747272491455,3.482574462890625,3.7431027889251713,3.560431241989136,3.8496947288513184,3.8321316242218018,3.773801565170288,3.9073405265808105,3.5188579559326167
SNRdb0_p281_139_969,1.3381707668304443,2.162987232208252,2.425204277038574,2.3033771514892583,2.5703248977661133,2.70363998413086,2.8179204463958736,2.926033496856689,2.755833864212036,2.873378038406372,2.9664201736450195
SNRdb5_p343_019_969,1.6727252006530762,2.6731650829315186,2.3918676376342773,3.0486273765563965,2.6008400917053223,3.3056833744049072,3.5874330997467037,3.67111611366272,3.5123496055603027,3.629478454589844,3.5493891239166264
SNRdb10_p360_342_969,2.1888153553009038,3.102607011795044,3.2467591762542725,3.1332907676696777,3.5772268772125244,3.623995065689087,3.636796474456787,3.61482834815979,3.51071572303772,3.5982820987701416,3.7617034912109375
SNRdb20_p281_414_969,3.7261831760406494,2.98644757270813,2.8276526927948,3.435030698776245,3.2024250030517583,3.073414087295532,3.3439364433288574,2.9853739738464355,3.452030897140503,3.2997863292694087,3.122849702835083
SNRdb0_p343_087_975,1.2009183168411257,1.4649379253387451,1.4498406648635864,1.4624903202056885,1.3953020572662354,2.1249494552612305,1.6352112293243408,1.2829980850219729,1.687286376953125,1.8871235847473145,2.081733226776123
SNRdb5_p251_356_975,1.162713885307312,1.5543630123138428,1.676832914352417,1.8536854982376096,1.553215742111206,1.8389995098114011,1.6127698421478271,1.658752202987671,1.733425498008728,1.8295193910598757,1.816572308540344
SNRdb10_p360_084_975,1.5368541479110718,2.1729846000671387,1.8862035274505613,2.1975760459899902,1.7163228988647459,2.401371479034424,2.4735207557678223,2.3614397048950195,2.333050012588501,2.598400831222534,2.2290456295013428
SNRdb20_p299_364_975,2.633188247680664,3.4522168636322017,3.408270835876465,3.36987829208374,3.2558226585388184,3.63716983795166,3.554169178009033,3.789793491363525,3.6176950931549072,3.824252843856812,3.8608019351959233
SNRdb0_p339_007_987,1.2241437435150146,1.5476170778274536,1.6809263229370115,1.4731048345565796,1.8415575027465818,2.0400586128234863,1.8810234069824217,1.6637651920318604,1.84222149848938,2.279982566833496,2.486199378967285
SNRdb5_p299_262_987,1.3028477430343628,1.923466205596924,2.0925517082214355,2.161902666091919,2.2387850284576416,2.553356647491455,2.241374015808105,2.4021785259246826,2.242842674255371,2.6095998287200928,2.748828649520874
SNRdb10_p360_169_987,1.9213229417800903,2.522007703781128,2.2670793533325195,2.8350071907043457,2.957167625427246,3.0158731937408447,3.169666290283203,2.97291111946106,3.1188855171203613,3.165518045425415,2.9435391426086426
SNRdb20_p298_366_987,3.4499421119689937,3.7475986480712886,3.4300761222839355,3.5143537521362305,3.664396524429321,3.58647084236145,3.77020001411438,3.791008472442627,3.649681568145752,3.930193901062012,3.7642574310302734
SNRdb0_p343_186_992,1.1314873695373535,1.261036396026611,1.407351851463318,1.2626886367797852,1.3295542001724243,1.9822950363159182,1.1988379955291748,1.5953519344329834,1.2939469814300537,1.3626869916915894,1.456287503242493
SNRdb5_p246_050_992,1.4415488243103027,1.560840368270874,1.7056896686553955,1.5642359256744385,2.016896247863769,2.397226095199585,1.83599317073822,1.9550604820251465,1.877337455749512,1.7757341861724854,2.1868524551391597
SNRdb10_p360_201_992,1.951954007148743,2.719287872314453,2.7421016693115234,2.629111051559448,2.9985265731811523,2.7511837482452397,2.425366878509521,2.3392152786254883,2.532226085662842,2.657726764678955,2.522701978683472
SNRdb20_p298_170_992,3.302992105484009,3.5897233486175537,3.3323276042938232,3.332453727722168,3.4463257789611816,3.242715120315552,3.311484336853028,3.349266767501831,3.279989957809448,3.4626994132995605,3.43674635887146
